域名	解析IP	开放端口	WEB服务器	网站状态
kbt.jd.com	172.20.36.58	-	端口未开放	端口未开放
kdc.jd.com	172.20.33.190,172.22.135.76,172.16.135.163,172.28.60.150	-	端口未开放	端口未开放
ken.jd.com	172.25.2.109	-	端口未开放	端口未开放
kie.jd.com	172.20.39.56	-	端口未开放	端口未开放
kkk.jd.com	172.20.34.238,172.28.60.247	-	端口未开放	端口未开放
kms.jd.com	172.23.137.10	-	端口未开放	端口未开放
kol.jd.com	172.28.63.56	-	端口未开放	端口未开放
kpi.jd.com	172.16.103.61,172.16.103.59	-	端口未开放	端口未开放
kpl.jd.com	211.144.24.101	-	端口未开放	端口未开放
ksw.jd.com	172.20.35.92	-	端口未开放	端口未开放
kws.jd.com	172.28.59.110,172.20.39.51,172.18.255.57	-	端口未开放	端口未开放
lbs.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:(502) 错误的网关
kun.jd.com	123.126.36.183	80,443	获取失败	80:-
lbm.jd.com	172.20.35.68	-	端口未开放	端口未开放
lcm.jd.com	172.25.2.109	-	端口未开放	端口未开放
ldb.jd.com	172.22.191.43	-	端口未开放	端口未开放
ldc.jd.com	172.20.33.92,172.28.60.129	-	端口未开放	端口未开放
ldp.jd.com	172.20.33.92	-	端口未开放	端口未开放
lfs.jd.com	172.28.149.240	-	端口未开放	端口未开放
lgd.jd.com	10.173.118.8	-	端口未开放	端口未开放
lgm.jd.com	10.173.118.8	-	端口未开放	端口未开放
lic.jd.com	211.151.10.185	80,443	获取失败	80:-
liy.jd.com	172.28.63.60	-	端口未开放	端口未开放
lli.jd.com	120.52.30.38	80,443	jfe	80:正常访问
lop.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:(405) 不允许的方法
lmc.jd.com	172.20.45.47,172.28.49.5	-	端口未开放	端口未开放
lms.jd.com	172.17.42.68	-	端口未开放	端口未开放
loc.jd.com	10.191.164.92,10.191.81.49,10.187.108.51,10.187.198.222,10.187.108.90	-	端口未开放	端口未开放
lpm.jd.com	172.20.33.31	-	端口未开放	端口未开放
lrc.jd.com	172.17.54.60	-	端口未开放	端口未开放
lrl.jd.com	172.20.34.34	-	端口未开放	端口未开放
lrs.jd.com	172.20.33.131,172.28.60.162	-	端口未开放	端口未开放
lsb.jd.com	10.175.41.5,10.174.106.55,10.174.106.56,10.175.9.91	-	端口未开放	端口未开放
ltc.jd.com	172.20.33.30	-	端口未开放	端口未开放
ltu.jd.com	10.172.17.34,10.174.110.167	-	端口未开放	端口未开放
mae.jd.com	172.20.78.60	-	端口未开放	端口未开放
mam.jd.com	172.22.178.110	-	端口未开放	端口未开放
mas.jd.com	172.18.255.46,172.16.135.116,172.28.59.82,172.20.39.55	-	端口未开放	端口未开放
mba.jd.com	172.20.35.91	-	端口未开放	端口未开放
mdp.jd.com	111.202.65.81	80,443	JDWS/1.0.0	80:正常访问
mdz.jd.com	211.144.24.35	80,443	JDWS/1.0.0	80:(404) 未找到
mcp.jd.com	172.28.60.245,172.20.39.88	-	端口未开放	端口未开放
mcs.jd.com	172.17.57.184	-	端口未开放	端口未开放
mdq.jd.com	111.202.65.54,124.250.32.146	80,443	JDWS/1.0.0	80:正常访问
mdc.jd.com	172.28.60.155	-	端口未开放	端口未开放
mdm.jd.com	172.17.50.23,172.17.50.25	-	端口未开放	端口未开放
mbp.jd.com	172.20.32.125	-	端口未开放	端口未开放
mbi.jd.com	124.250.32.232,123.126.36.219	443		443:正常访问
mes.jd.com	106.39.167.238	-	端口未开放	端口未开放
mfs.jd.com	172.20.238.210	-	端口未开放	端口未开放
mgc.jd.com	172.17.43.53	-	端口未开放	端口未开放
mjw.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
mhw.jd.com	211.151.10.84,106.38.239.4	80,443	获取失败	80:-
mip.jd.com	111.202.57.22	-	端口未开放	端口未开放
mjk.jd.com	172.20.36.57,172.28.63.58	-	端口未开放	端口未开放
mjq.jd.com	10.185.240.217,10.185.240.216	-	端口未开放	端口未开放
mjr.jd.com	211.151.8.174	80,443	JDWS	80:正常访问
mkt.jd.com	172.28.60.22	-	端口未开放	端口未开放
mlp.jd.com	172.18.246.143	-	端口未开放	端口未开放
mms.jd.com	172.17.55.143	-	端口未开放	端口未开放
mnc.jd.com	172.17.24.197	-	端口未开放	端口未开放
mpo.jd.com	111.202.65.84	80,443	JDWS/1.0.0	80:(502) 错误的网关
mop.jd.com	120.52.148.55	443	JDWS/1.0.0	443:正常访问
mon.jd.com	172.20.33.123	-	端口未开放	端口未开放
mrd.jd.com	120.52.148.21	80,443	JDWS/1.0.0	80:(404) 未找到
mpm.jd.com	202.77.129.238	80,443	nginx/1.8.1	80:正常访问
mos.jd.com	59.151.64.90	-	端口未开放	端口未开放
mro.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
mpc.jd.com	172.17.25.12	-	端口未开放	端口未开放
mpx.jd.com	11.24.76.177,11.27.102.190,11.27.102.189,11.22.212.173	-	端口未开放	端口未开放
mqc.jd.com	172.25.2.109	-	端口未开放	端口未开放
mod.jd.com	211.151.11.123,61.48.89.1	80,443	wy_nginx/1.9.5	80:正常访问
mrm.jd.com	172.17.132.91	-	端口未开放	端口未开放
msp.jd.com	10.2.254.101	-	端口未开放	端口未开放
mtd.jd.com	192.168.193.32	-	端口未开放	端口未开放
mtt.jd.com	106.39.166.67	-	端口未开放	端口未开放
mti.jd.com	202.77.129.224	80,443	ECS (pox/A5DE)	80:正常访问
msz.jd.com	202.77.129.227	80,443	nginx/1.8.1	80:正常访问
mup.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
mrp.jd.com	211.144.24.102	443	JDWS/1.0.0	443:正常访问
msc.jd.com	120.52.148.58,111.13.29.183,106.39.169.59,111.202.65.248	80,443	JDWS/1.0.0	80:(404) 未找到
mvp.jd.com	172.20.34.218,172.26.9.116,172.22.135.62,172.28.59.62,172.16.135.165	-	端口未开放	端口未开放
myi.jd.com	123.126.37.23,106.38.239.147	80,443	wy_nginx/1.9.5	80:(502) 错误的网关
mzc.jd.com	211.151.8.138	80,443	JDWS	80:正常访问
ndt.jd.com	111.13.24.71	80,443	nginx/1.10.1	80:正常访问
nfa.jd.com	202.77.129.166	80,443	JDWS/1.0.0	80:(404) 未找到
ndp.jd.com	172.20.33.191	-	端口未开放	端口未开放
nhr.jd.com	172.28.59.82,172.20.39.56,172.18.254.31	-	端口未开放	端口未开放
nmc.jd.com	211.144.24.120	80,443	nginx/1.8.1	80:正常访问
nmp.jd.com	172.22.135.70,172.20.33.162,172.16.135.160,172.28.60.197	-	端口未开放	端口未开放
noa.jd.com	10.181.7.219	-	端口未开放	端口未开放
noc.jd.com	172.18.254.88,172.20.33.142,172.22.135.69,172.16.135.117,172.28.55.144	-	端口未开放	端口未开放
nop.jd.com	172.22.135.77,172.26.9.254,172.20.36.90,172.18.255.56,172.16.135.164,172.28.60.210,172.26.26.143	-	端口未开放	端口未开放
nom.jd.com	172.25.2.109	-	端口未开放	端口未开放
nox.jd.com	172.28.216.91	-	端口未开放	端口未开放
npm.jd.com	10.185.52.172	-	端口未开放	端口未开放
obs.jd.com	202.77.129.186	80,443	JDWS/1.0.0	80:(404) 未找到
oas.jd.com	192.168.129.224	-	端口未开放	端口未开放
oam.jd.com	10.190.166.241,10.190.166.240	-	端口未开放	端口未开放
odo.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(404) 未找到
mpa.jd.com	111.13.24.147	80	获取失败	80:-
ocs.jd.com	172.22.135.34	-	端口未开放	端口未开放
ocp.jd.com	36.110.181.176	-	端口未开放	端口未开放
odi.jd.com	172.28.118.29	-	端口未开放	端口未开放
obm.jd.com	172.25.2.109	-	端口未开放	端口未开放
odm.jd.com	172.20.33.139	-	端口未开放	端口未开放
ofc.jd.com	172.28.60.235,172.20.33.196	-	端口未开放	端口未开放
ofp.jd.com	172.18.255.54,172.20.39.84	-	端口未开放	端口未开放
oet.jd.com	111.13.29.186	80	JengineD/1.7.2.1	80:正常访问
mei.jd.com	111.206.227.94	80,443	JDWS/1.0.0	80:尝试自动重定向的次数太多
oih.jd.com	172.17.131.71	-	端口未开放	端口未开放
okb.jd.com	172.22.12.89	-	端口未开放	端口未开放
okr.jd.com	172.18.8.124,172.18.8.135,172.18.8.123	-	端口未开放	端口未开放
ola.jd.com	172.20.33.158	-	端口未开放	端口未开放
olp.jd.com	172.28.63.59	-	端口未开放	端口未开放
omc.jd.com	172.20.35.65	-	端口未开放	端口未开放
oms.jd.com	36.110.181.217	-	端口未开放	端口未开放
opn.jd.com	111.13.29.187	80,443	JDWS/1.0.0	80:(405) 不允许的方法
oos.jd.com	172.31.12.10,172.31.12.9	-	端口未开放	端口未开放
ope.jd.com	172.25.2.109	-	端口未开放	端口未开放
opm.jd.com	172.20.36.54	-	端口未开放	端口未开放
org.jd.com	172.18.123.140	-	端口未开放	端口未开放
ors.jd.com	172.20.32.101	-	端口未开放	端口未开放
osm.jd.com	111.206.228.112	80,443	jfe	80:正常访问
oss.jd.com	172.17.104.120	-	端口未开放	端口未开放
ott.jd.com	211.151.10.221	80,443	nginx/1.4.2	80:正常访问
oto.jd.com	172.22.134.38	-	端口未开放	端口未开放
otp.jd.com	172.24.167.17,172.24.167.1,172.24.167.9,172.24.167.25	-	端口未开放	端口未开放
ovh.jd.com	172.28.60.225,172.20.34.221	-	端口未开放	端口未开放
ovp.jd.com	120.52.30.47	-	端口未开放	端口未开放
ovs.jd.com	172.22.135.59,172.16.132.217,172.20.33.194,172.28.60.222	-	端口未开放	端口未开放
owl.jd.com	192.168.182.85	-	端口未开放	端口未开放
pco.jd.com	211.144.24.249	80	jfe	80:(405) 不允许的方法
pbs.jd.com	172.20.32.123	-	端口未开放	端口未开放
pcp.jd.com	106.39.164.185	80,443	JDWS/1.0.0	80:(404) 未找到
pci.jd.com	172.28.60.247,172.20.34.238	-	端口未开放	端口未开放
pcl.jd.com	172.28.60.22	-	端口未开放	端口未开放
pcm.jd.com	192.168.168.93	-	端口未开放	端口未开放
pdf.jd.com	172.22.135.73,172.28.63.51,172.20.36.51	-	端口未开放	端口未开放
pdm.jd.com	172.20.35.123	-	端口未开放	端口未开放
pds.jd.com	172.18.17.168,172.18.17.169	-	端口未开放	端口未开放
pfa.jd.com	172.20.119.135	-	端口未开放	端口未开放
pft.jd.com	172.25.33.40	-	端口未开放	端口未开放
pfs.jd.com	172.20.34.98	-	端口未开放	端口未开放
phc.jd.com	120.52.30.22	80,443	jfe	80:(404) 未找到
pis.jd.com	211.144.24.244	443	jfe	443:(404) 未找到
pjk.jd.com	172.20.36.57,172.16.132.221,172.28.63.58,172.22.132.222	-	端口未开放	端口未开放
pdj.jd.com	202.77.129.238	80,443	JDDJWS/1.0.0	80:尝试自动重定向的次数太多
pmd.jd.com	211.144.24.120	80,443	ECS (pox/A5DE)	80:正常访问
pma.jd.com	172.17.105.104	-	端口未开放	端口未开放
pmx.jd.com	111.206.228.94	80,443	jfe	80:正常访问
plp.jd.com	211.144.24.165	80,443	JDWS/1.0.0	80:(404) 未找到
pmp.jd.com	172.20.35.45	-	端口未开放	端口未开放
pow.jd.com	211.151.11.124	80,443	wy_nginx/1.9.5	80:(404) 未找到
ppa.jd.com	172.18.54.110	-	端口未开放	端口未开放
ppd.jd.com	172.17.54.60	-	端口未开放	端口未开放
ppo.jd.com	172.17.26.175,172.17.26.139	-	端口未开放	端口未开放
pps.jd.com	172.17.131.73	-	端口未开放	端口未开放
pqm.jd.com	10.184.67.91	-	端口未开放	端口未开放
prr.jd.com	202.77.129.238	80,443	JengineD	80:正常访问
prs.jd.com	172.28.63.53,172.20.36.53	-	端口未开放	端口未开放
psy.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(405) 不允许的方法
ptp.jd.com	10.182.2.52	-	端口未开放	端口未开放
pts.jd.com	172.20.33.95	-	端口未开放	端口未开放
pup.jd.com	172.28.53.50,172.20.43.64	-	端口未开放	端口未开放
pvc.jd.com	202.77.129.238	80,443	JengineD/1.7.10.1	80:正常访问
pwa.jd.com	172.28.55.24,172.20.37.27,172.18.255.48	-	端口未开放	端口未开放
pwd.jd.com	172.28.60.155	-	端口未开放	端口未开放
pzg.jd.com	111.13.25.68	-	端口未开放	端口未开放
qat.jd.com	172.28.60.191,172.20.39.43	-	端口未开放	端口未开放
qdc.jd.com	172.20.33.90,172.28.60.117	-	端口未开放	端口未开放
qip.jd.com	172.18.54.50	-	端口未开放	端口未开放
qms.jd.com	211.144.24.121	80,443	JDWS/1.0.0	80:(502) 错误的网关
qrx.jd.com	211.151.9.99	80,443	JDWS/1.0.0	80:正常访问
qts.jd.com	172.28.63.51	-	端口未开放	端口未开放
qtz.jd.com	172.18.255.58	-	端口未开放	端口未开放
qwd.jd.com	106.39.164.165	-	端口未开放	端口未开放
rap.jd.com	192.168.182.85	-	端口未开放	端口未开放
rbc.jd.com	10.10.10.10	-	端口未开放	端口未开放
rbi.jd.com	172.25.2.109	-	端口未开放	端口未开放
rca.jd.com	127.0.0.1	-	端口未开放	端口未开放
rbs.jd.com	172.20.36.53	-	端口未开放	端口未开放
rce.jd.com	172.20.39.11,172.28.59.29	-	端口未开放	端口未开放
rbt.jd.com	172.20.36.58	-	端口未开放	端口未开放
rcp.jd.com	172.18.11.162	-	端口未开放	端口未开放
rcm.jd.com	172.16.135.39	-	端口未开放	端口未开放
rdb.jd.com	172.16.133.73	-	端口未开放	端口未开放
rdc.jd.com	172.26.9.255	-	端口未开放	端口未开放
rda.jd.com	172.25.2.109	-	端口未开放	端口未开放
rdp.jd.com	124.250.32.32	80,443	JDWS/1.0.0	80:正常访问
rdm.jd.com	172.20.35.92	-	端口未开放	端口未开放
rds.jd.com	172.20.133.53	-	端口未开放	端口未开放
rep.jd.com	10.191.179.164	-	端口未开放	端口未开放
rfm.jd.com	172.25.2.109	-	端口未开放	端口未开放
rgw.jd.com	172.28.60.247,172.20.39.55	-	端口未开放	端口未开放
rgy.jd.com	172.20.34.45	-	端口未开放	端口未开放
ril.jd.com	111.13.29.164	80,443	JDWS/1.0.0	80:(500) 内部服务器错误
rms.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:正常访问
rmo.jd.com	172.25.2.109	-	端口未开放	端口未开放
rmp.jd.com	172.20.33.163,172.28.60.194	-	端口未开放	端口未开放
rna.jd.com	10.240.10.224,10.240.10.214	-	端口未开放	端口未开放
rec.jd.com	211.144.24.30	80,443	获取失败	80:-
rpm.jd.com	172.23.68.1	-	端口未开放	端口未开放
rtb.jd.com	211.151.11.20	80,443	wy_nginx/1.9.5	80:(404) 未找到
rsc.jd.com	111.13.29.159	-	端口未开放	端口未开放
rtd.jd.com	172.17.20.164	-	端口未开放	端口未开放
rtx.jd.com	192.168.131.44	-	端口未开放	端口未开放
rup.jd.com	192.168.104.122	-	端口未开放	端口未开放
rvc.jd.com	172.20.34.30	-	端口未开放	端口未开放
saf.jd.com	10.191.3.36	-	端口未开放	端口未开放
sbc.jd.com	153.36.229.78	-	端口未开放	端口未开放
scs.jd.com	111.206.228.75	80,443	jfe	80:正常访问
sca.jd.com	172.28.60.26	-	端口未开放	端口未开放
scm.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
sck.jd.com	111.13.29.210	-	端口未开放	端口未开放
scf.jd.com	211.151.11.117	80	wy_nginx/1.9.5	80:正常访问
scv.jd.com	172.20.34.123	-	端口未开放	端口未开放
rqs.jd.com	120.52.148.123,36.110.181.206	80,443	获取失败	80:-
sdv.jd.com	172.17.105.101	-	端口未开放	端口未开放
seq.jd.com	36.110.187.69,36.110.188.127	80,443	JDWS/1.0.0	80:(404) 未找到
seo.jd.com	106.39.167.232	-	端口未开放	端口未开放
sep.jd.com	172.20.33.137,172.28.60.181	-	端口未开放	端口未开放
ses.jd.com	172.20.32.130	-	端口未开放	端口未开放
seg.jd.com	59.151.64.119	443	-	443:(404) 未找到
sfy.jd.com	111.202.65.74	80,443	JDWS/1.0.0	80:正常访问
sfs.jd.com	172.20.32.130	-	端口未开放	端口未开放
sgm.jd.com	172.25.2.109	-	端口未开放	端口未开放
shg.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
sia.jd.com	192.168.186.55	-	端口未开放	端口未开放
sig.jd.com	172.28.63.51	-	端口未开放	端口未开放
sjb.jd.com	120.52.30.26	80,443	jfe	80:正常访问
shj.jd.com	111.13.29.162	443	JDWS/1.0.0	443:(405) 不允许的方法
sip.jd.com	153.36.229.80	443	-	443:(404) 未找到
sjr.jd.com	123.126.37.200,211.151.9.40	80,443	JDWS/1.0.0	80:(405) 不允许的方法
sjs.jd.com	172.20.33.93,172.28.60.120	-	端口未开放	端口未开放
sko.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
skr.jd.com	11.17.238.178	-	端口未开放	端口未开放
sla.jd.com	172.20.33.107,172.28.60.168	-	端口未开放	端口未开放
slm.jd.com	172.17.17.131,172.17.17.132	-	端口未开放	端口未开放
smb.jd.com	111.13.29.186	80	JengineD/1.7.2.1	80:正常访问
smg.jd.com	120.52.148.28	-	端口未开放	端口未开放
smp.jd.com	10.191.86.104	-	端口未开放	端口未开放
smt.jd.com	192.168.153.70	-	端口未开放	端口未开放
smw.jd.com	172.20.45.92	-	端口未开放	端口未开放
snb.jd.com	172.20.33.191	-	端口未开放	端口未开放
soa.jd.com	172.17.18.28	-	端口未开放	端口未开放
soc.jd.com	172.23.62.132	-	端口未开放	端口未开放
sop.jd.com	172.28.60.129	-	端口未开放	端口未开放
spt.jd.com	103.235.46.39	80,443	获取失败	80:-
sos.jd.com	172.22.135.50,172.28.60.54,172.20.32.123	-	端口未开放	端口未开放
spu.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
spl.jd.com	172.18.239.64	-	端口未开放	端口未开放
spm.jd.com	172.20.34.215	-	端口未开放	端口未开放
sps.jd.com	172.31.12.1,172.31.12.2,172.31.12.4,172.31.12.3	-	端口未开放	端口未开放
spi.jd.com	120.52.30.24	80,443	jfe	80:正常访问
sso.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(404) 未找到
sqm.jd.com	172.20.33.146,172.28.60.166	-	端口未开放	端口未开放
sre.jd.com	172.28.113.111	-	端口未开放	端口未开放
srm.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(405) 不允许的方法
srp.jd.com	10.185.207.248,10.185.207.249	-	端口未开放	端口未开放
stc.jd.com	111.206.228.103	80,443	jfe	80:(405) 不允许的方法
ssa.jd.com	172.20.34.152	-	端口未开放	端口未开放
ssc.jd.com	172.16.134.34	-	端口未开放	端口未开放
ssr.jd.com	172.22.135.73	-	端口未开放	端口未开放
ssz.jd.com	172.20.33.194,172.28.60.222	-	端口未开放	端口未开放
std.jd.com	172.16.116.250	-	端口未开放	端口未开放
sts.jd.com	192.168.153.113	-	端口未开放	端口未开放
ssp.jd.com	172.28.60.181,172.20.33.137	-	端口未开放	端口未开放
svp.jd.com	36.110.181.188	-	端口未开放	端口未开放
swm.jd.com	172.28.60.208,172.16.132.229,172.26.9.134,172.22.135.64,172.20.33.171	-	端口未开放	端口未开放
swp.jd.com	172.17.11.138	-	端口未开放	端口未开放
tca.jd.com	127.0.0.1	-	端口未开放	端口未开放
tag.jd.com	172.28.63.60	-	端口未开放	端口未开放
tco.jd.com	172.20.33.142	-	端口未开放	端口未开放
tbs.jd.com	172.18.8.7,172.18.8.5	-	端口未开放	端口未开放
tdp.jd.com	172.20.36.57	-	端口未开放	端口未开放
ted.jd.com	111.206.228.94	80,443	jfe	80:(404) 未找到
tfr.jd.com	10.191.22.10	-	端口未开放	端口未开放
tfs.jd.com	192.168.232.105	-	端口未开放	端口未开放
tig.jd.com	103.208.161.43,120.52.148.167,111.13.28.103,202.77.129.139	80,443		80:正常访问
tis.jd.com	10.173.106.249	-	端口未开放	端口未开放
tjj.jd.com	172.28.60.225	-	端口未开放	端口未开放
tmh.jd.com	111.13.29.183	80,443	JDWS/1.0.0	80:(502) 错误的网关
tix.jd.com	111.206.228.101	80,443	JDWS/1.0.0	80:正常访问
tob.jd.com	106.39.164.55	80,443	JDWS/1.0.0	80:正常访问
tmb.jd.com	172.20.39.31,172.18.254.30,172.28.59.23	-	端口未开放	端口未开放
tms.jd.com	106.39.169.55	443	JDWS/1.0.0	443:(405) 不允许的方法
tpp.jd.com	172.16.132.221	-	端口未开放	端口未开放
trs.jd.com	172.28.60.247,172.20.39.55	-	端口未开放	端口未开放
trt.jd.com	172.17.24.24,172.17.24.25	-	端口未开放	端口未开放
tsc.jd.com	172.20.46.135	-	端口未开放	端口未开放
tsa.jd.com	172.28.63.53	-	端口未开放	端口未开放
tsd.jd.com	172.20.35.92	-	端口未开放	端口未开放
tsf.jd.com	172.20.36.57,172.28.63.58,172.22.132.222,172.16.132.221	-	端口未开放	端口未开放
tun.jd.com	111.206.228.68	80,443	jfe	80:(404) 未找到
tsp.jd.com	192.168.200.87	-	端口未开放	端口未开放
tts.jd.com	192.168.129.224	-	端口未开放	端口未开放
ttb.jd.com	192.168.155.113	-	端口未开放	端口未开放
uac.jd.com	172.22.134.95	-	端口未开放	端口未开放
uad.jd.com	172.20.36.52	-	端口未开放	端口未开放
uas.jd.com	172.25.2.109	-	端口未开放	端口未开放
uba.jd.com	172.28.60.249	-	端口未开放	端口未开放
ucc.jd.com	172.20.36.50	-	端口未开放	端口未开放
ucg.jd.com	172.20.36.50,172.28.63.50	-	端口未开放	端口未开放
ucp.jd.com	101.124.5.169	80	nginx/1.12.2	80:正常访问
udc.jd.com	172.25.2.109	-	端口未开放	端口未开放
uec.jd.com	172.20.35.91	-	端口未开放	端口未开放
ued.jd.com	192.168.214.147	-	端口未开放	端口未开放
ufe.jd.com	10.175.68.149,10.175.68.150	-	端口未开放	端口未开放
ufo.jd.com	106.39.169.234	-	端口未开放	端口未开放
ufs.jd.com	172.28.60.182,172.20.33.138	-	端口未开放	端口未开放
ugv.jd.com	211.144.24.49	80	JDWS/1.0.0	80:正常访问
uim.jd.com	172.20.33.191	-	端口未开放	端口未开放
umc.jd.com	172.20.36.56,172.28.63.57	-	端口未开放	端口未开放
umm.jd.com	172.20.36.59,172.28.63.56	-	端口未开放	端口未开放
ump.jd.com	172.28.60.54,172.20.36.50	-	端口未开放	端口未开放
ums.jd.com	10.191.179.218	-	端口未开放	端口未开放
una.jd.com	172.25.2.109	-	端口未开放	端口未开放
upp.jd.com	172.18.255.48,172.20.37.29	-	端口未开放	端口未开放
usb.jd.com	172.20.33.131	-	端口未开放	端口未开放
usp.jd.com	172.28.60.40	-	端口未开放	端口未开放
utm.jd.com	172.22.135.73,172.28.60.159,172.26.9.115,172.20.33.189,172.16.135.161	-	端口未开放	端口未开放
uto.jd.com	10.186.34.226,10.187.7.52	-	端口未开放	端口未开放
uwp.jd.com	172.20.36.52,172.28.63.52	-	端口未开放	端口未开放
vcm.jd.com	111.206.228.94	80,443	jfe	80:正常访问
vas.jd.com	172.28.60.42	-	端口未开放	端口未开放
ves.jd.com	202.77.129.222,103.208.163.206	80,443	JDWS/1.0.0	80:正常访问
vch.jd.com	111.202.149.50	-	端口未开放	端口未开放
vcs.jd.com	172.22.133.126	-	端口未开放	端口未开放
vdp.jd.com	172.17.105.101	-	端口未开放	端口未开放
vfc.jd.com	172.28.60.182,172.20.34.222	-	端口未开放	端口未开放
vfr.jd.com	172.20.35.68	-	端口未开放	端口未开放
vdc.jd.com	111.206.227.232	80,443	JDWS/1.0.0	80:(500) 内部服务器错误
vgs.jd.com	172.20.35.92	-	端口未开放	端口未开放
vep.jd.com	111.206.227.185	80,443	JDWS/1.0.0	80:正常访问
vim.jd.com	172.17.105.101	-	端口未开放	端口未开放
vis.jd.com	192.168.112.222	-	端口未开放	端口未开放
vid.jd.com	106.38.239.143,123.126.37.19,211.151.11.6	443	wy_nginx/1.9.5	443:正常访问
vmp.jd.com	202.77.129.88	80,443	JDWS/1.0.0	80:正常访问
vlt.jd.com	172.22.132.224,172.16.132.224,172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
vmc.jd.com	172.20.33.191,172.28.60.231	-	端口未开放	端口未开放
vms.jd.com	172.28.59.62,172.20.34.218	-	端口未开放	端口未开放
voe.jd.com	172.20.33.137,172.28.60.181	-	端口未开放	端口未开放
vos.jd.com	172.20.34.96	-	端口未开放	端口未开放
vpp.jd.com	172.17.105.101	-	端口未开放	端口未开放
vpr.jd.com	172.28.60.22,172.20.35.91	-	端口未开放	端口未开放
vod.jd.com	172.20.39.88,172.28.60.245	-	端口未开放	端口未开放
vqc.jd.com	172.25.2.109	-	端口未开放	端口未开放
vrl.jd.com	172.20.35.92	-	端口未开放	端口未开放
vrs.jd.com	10.174.114.41	-	端口未开放	端口未开放
vse.jd.com	172.28.170.145,172.28.170.147	-	端口未开放	端口未开放
vtp.jd.com	172.28.59.83	-	端口未开放	端口未开放
vue.jd.com	172.20.39.14	-	端口未开放	端口未开放
waf.jd.com	172.28.170.67	-	端口未开放	端口未开放
wbs.jd.com	172.20.33.31	-	端口未开放	端口未开放
wfp.jd.com	111.206.228.94	80,443	jfe	80:正常访问
wen.jd.com	172.20.42.23,172.28.53.25	-	端口未开放	端口未开放
wht.jd.com	106.38.239.173,211.151.11.47,211.151.11.107	80,443	wy_nginx/1.9.5	80:(502) 错误的网关
wis.jd.com	211.144.24.247	80,443	jfe	80:正常访问
wms.jd.com	211.144.24.89	80,443	JDWS/1.0.0	80:正常访问
wmc.jd.com	192.168.89.20	-	端口未开放	端口未开放
wly.jd.com	36.110.181.173	-	端口未开放	端口未开放
wmp.jd.com	172.17.33.48	-	端口未开放	端口未开放
wqs.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
wos.jd.com	172.17.55.80	-	端口未开放	端口未开放
wqp.jd.com	211.144.24.242	80,443	jfe	80:(403) 已禁止
wpp.jd.com	172.20.34.110	-	端口未开放	端口未开放
wps.jd.com	172.23.137.4,172.25.135.138	-	端口未开放	端口未开放
wtk.jd.com	11.24.68.10	-	端口未开放	端口未开放
wtm.jd.com	172.28.63.52,172.20.36.52	-	端口未开放	端口未开放
wtp.jd.com	192.168.183.93	-	端口未开放	端口未开放
wsg.jd.com	172.20.35.60	-	端口未开放	端口未开放
wxj.jd.com	111.206.228.76	80,443	jfe	80:正常访问
wxa.jd.com	202.77.129.167	80,443	JDWS	80:正常访问
wxt.jd.com	36.110.181.170	80,443	jfe	80:(401) 未经授权
xbp.jd.com	172.28.217.118	-	端口未开放	端口未开放
wtu.jd.com	211.144.24.234	80,443	获取失败	80:-
xcr.jd.com	172.28.178.96	-	端口未开放	端口未开放
xdi.jd.com	172.20.34.215	-	端口未开放	端口未开放
xin.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
xjk.jd.com	36.110.188.111,111.202.65.148	80,443	JDWS/1.0.0	80:正常访问
xns.jd.com	111.13.29.186	80	JengineD/1.7.2.1	80:正常访问
xop.jd.com	172.28.216.91	-	端口未开放	端口未开放
xpm.jd.com	172.18.152.121	-	端口未开放	端口未开放
xqp.jd.com	172.28.217.67	-	端口未开放	端口未开放
xtl.jd.com	172.22.134.30	-	端口未开放	端口未开放
xue.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
xyk.jd.com	106.38.239.244	80,443	wy_nginx/1.9.5	80:正常访问
xyz.jd.com	172.20.180.145	-	端口未开放	端口未开放
yac.jd.com	172.28.63.53,172.20.36.53	-	端口未开放	端口未开放
yai.jd.com	172.22.132.224,172.16.132.224	-	端口未开放	端口未开放
yao.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
ydc.jd.com	106.39.167.238,202.77.129.232	-	端口未开放	端口未开放
